10790	7010	6
10790	1089	7
10791	1416	1
10791	7012	2
10791	6991	3
10791	6992	4
10791	7013	5
10791	7014	6
10791	6837	7
10791	7015	8
10792	7017	1
10792	7018	2
10792	1356	3
10792	7019	4
10792	7020	5
10792	7021	6
10792	7022	7
10793	7023	1
10793	7024	2
10793	7025	3
10793	7026	4
10793	7027	5
10793	7028	6
10793	7029	7
10793	7030	8
10793	7031	9
10793	7032	10
10793	7033	11
10793	7034	12
10793	7035	13
10793	7036	14
10794	7038	1
10794	7039	2
10794	3667	3
10794	7040	4
10794	7041	5
10794	7042	6
10794	7043	7
10794		8
10794	7045	9
10794	2570	10
10794	5747	11
10794	7046	12
10794	7047	13
10795	7060	1
10795	829	2
10795	7061	3
10795	7062	4
10795	7063	5
10795	7064	6
10795	7065	7
10795	7066	8
10795	7067	9
10795	7068	10
10795	7069	11
10795	7070	12
10799	7075	1
10799	7076	2
10799	7077	3
10799	6803	4
10799	7078	5
10799	7079	6
10799	7080	7
10799	7081	8
10799	7074	9
10800	2389	1
10800	593	2
10800	2882	3
10800	3483	4
10800	7083	5
10800	7084	6
10800	166	7
10800	7085	8
10800	7086	9
10800	7087	10
10800	7088	11
10800	7089	12
10800	7090	13
10800	7091	14
10800	7092	15
10800	7093	16
10800	4164	17
10802	7096	1
10802	7097	2
10802	7098	3
10802	7099	4
10802	409	5
10802	300	6
10802	7100	7
10802	7101	8
10802	7095	9
10802	69	10
10802	5132	11
10802	7102	12
10802	659	13
10802	7103	14
10802	7104	15
10802	7105	16
10802	7106	17
10802	6009	18
10802	7107	19
10802	7108	20
10802	7109	21
10802	7110	22
10802	7111	23
10802	7112	24
10804	7114	1
10804	7115	2
10804	7116	3
10804	7117	4
10804	7118	5
10804	7100	6
10804	7119	7
10805	7120	1
10805	4695	2
10805	1374	3
10805	7121	4
10805	7122	5
10805	7123	6
10805	4148	7
10805	4389	8
10807	7124	1
10808	7126	1
10808	534	2
10808	2090	3
10808	7127	4
10808	7128	5
10808	1576	6
10808	7129	7
10808	7130	8
10809	1752	1
10809	7131	2
10809	1758	3
10809	1750	4
10809	7132	5
10810	1684	1
10810	1686	2
10810	1685	3
10810	7134	4
10810	7135	5
10810	1689	6
10810	7136	7
10810	5825	8
10810	6388	9
10810	7137	10
10810	7138	11
10810	7139	12
10810	7140	13
10813	5411	1
10813	7144	2
10813	7145	3
10813	7146	4
10813	7147	5
10813	7148	6
10813	7149	7
10813	4226	8
10813	4125	9
10813	7150	10
10813	7151	11
10813	7152	12
10813	7153	13
10813	7154	14
10813	7155	15
10814	411	1
10814	1762	2
10814	7156	3
10814	4893	4
10814	7157	5
10814	2043	6
10814	7158	7
10814	7159	8
10816	7161	1
10816	7162	2
10816	7163	3
10816	7164	4
10816	7165	5
10816	7166	6
10816	7167	7
10816	7168	8
10816	7169	9
10816	7170	10
10816	7171	11
10816	7172	12
10816	7173	13
10818	7176	1
10818	7177	2
10818	5792	3
10818	7178	4
10818	7179	5
10818	5194	6
10818	150	7
10818	7180	8
10818	7181	9
10818	7182	10
10818	7183	11
10818	7184	12
10818	7185	13
10818	7186	14
10818	5409	15
10818		16
10818	7187	17
10818	7188	18
10818	7175	19
10819	7189	1
10819	4000	2
10819	497	3
10819	7190	4
10819	7191	5
10819	7192	6
10819	7193	7
10819	4028	8
10819	7194	9
10819	7195	10
10819	7196	11
10820	7198	1
10820	6971	2
10820	7199	3
10820	5336	4
10820	2335	5
10820	7200	6
10820	7201	7
10820	7202	8
10820	7203	9
10820	5337	10
10820	1949	11
10820	7204	12
10820	7205	13
10820	7206	14
10822	7215	1
10822	7216	2
10822	7217	3
10822	7218	4
10822	7219	5
10822	7220	6
10822	7221	7
10822	7222	8
10822	7223	9
10822	7224	10
10824	7226	1
10824	7217	2
10824	7227	3
10824	7228	4
10824	7229	5
10824	7230	6
10825	7231	1
10825	4295	2
10825	7232	3
10825	7233	4
10826	5198	1
10826	5898	2
10826	7235	3
10826	7236	4
10826	7237	5
10826	7238	6
10826	7239	7
10826	7240	8
10826	7241	9
10826	7242	10
10826	7243	11
10827	7245	1
10827	7246	2
10827	7247	3
10827	7248	4
10827	7249	5
10827	7250	6
10827	7251	7
10828	6925	1
10828	7253	2
10828	7254	3
10828	7255	4
10828	7256	5
10828	7257	6
10828	7258	7
10828	7259	8
10828	7260	9
10828	7261	10
10828	7262	11
10829	2055	1
10829	1389	2
10829	3053	3
10829	7264	4
10829	7265	5
10829	7266	6
10829	7267	7
10829	7268	8
10829	7269	9
10829	7270	10
10829	7271	11
10829	7272	12
10829	7273	13
10829	7274	14
10829	7275	15
10831	7278	1
10831	7279	2
10831	7280	3
10831	1082	4
10831	7281	5
10831	3109	6
10831	7282	7
10835	1943	1
10835	7285	2
10835	4485	3
10835	1303	4
10835	5937	5
10835	7286	6
10835	7287	7
10835	4125	8
10835	7288	9
10835		10
10835	7290	11
10835	7291	12
10836	7293	1
10836	7294	2
10836	7295	3
10836	2697	4
10836	7296	5
10836	6389	6
10836	7297	7
10836	7298	8
10836	7299	9
10836	7300	10
10836	1153	11
10836	7301	12
10836	7302	13
10836	2195	14
10836	7303	15
10836	7304	16
10836	7305	17
10836	7080	18
10839	7307	1
10839	6072	2
10839	1045	3
10839	7308	4
10839	3509	5
10839	7309	6
10839	7310	7
10839	7311	8
10839	7312	9
10839	7313	10
10839	7314	11
10839	7315	12
10839	7316	13
10839	7317	14
10839	807	15
10839	7318	16
10839	1544	17
10839	7319	18
10839	7320	19
10839	7321	20
10839	517	21
10839	7322	22
10839	7323	23
10839	7324	24
10839	2707	25
10839	5564	26
10839	5841	27
10839	7325	28
10839	7326	29
10839	4966	30
10839	7327	31
10840	7307	1
10840	7328	2
10840	1045	3
10840	4564	4
10840	7329	5
10840	7309	6
10840	7311	7
10840	7310	8
10840	7330	9
10840	5197	10
10840	7331	11
10840	7332	12
10840	7333	13
10840	7334	14
10840	7335	15
10840	7336	16
10840	7337	17
10840	7338	18
10840	3131	19
10840	7339	20
10840	7340	21
10840	7341	22
10840	7342	23
10840	7343	24
10840	7344	25
10840	7320	26
10840		27
10840	7346	28
10840	7347	29
10840	7348	30
10840	7349	31
10840	7350	32
10840	7351	33
10840	7352	34
10840	7353	35
10840	7354	36
10840	7100	37
10840	7355	38
10840	7317	39
10840	7356	40
10840	6072	41
10840	5103	42
10840	6514	43
10840	2673	44
10840	591	45
10840	1294	46
10840	7357	47
10840	1566	48
10840	7358	49
10840	7359	50
10840	7360	51
10840	7361	52
10840	7362	53
10840	7327	54
10840	7321	55
10841	7364	1
10841	7365	2
10841	7366	3
10841	5193	4
10841	7367	5
10841	23	6
10841	7368	7
10841	7369	8
10841	7370	9
10841	6123	10
10841	7371	11
10841	7372	12
10841	7373	13
10841	7374	14
10841	7375	15
10841	7376	16
10841	7377	17
10843	7378	1
10843	6116	2
10843	7379	3
10843	7380	4
10843	7381	5
10843	6065	6
10843	7382	7
10843	7383	8
10846	5359	1
10846	4850	2
10846	5802	3
10846	7386	4
10846	319	5
10846	1040	6
10846	7387	7
10846	7388	8
10846	4898	9
10846	4054	10
10846	7389	11
10846	7390	12
10846	7391	13
10846	7392	14
10846	7393	15
10846	7394	16
10848	2371	1
10848	7396	2
10848	7397	3
10848	7398	4
10848	7399	5
10848	7400	6
10848	7401	7
10848	7402	8
10848	7403	9
10848	7404	10
10848	7405	11
10850	7407	1
10850	7408	2
10850	6950	3
10850	6016	4
10850	658	5
10850	130	6
10850	720	7
10850	7127	8
10850	7409	9
10850	7410	10
10851	4376	1
10851	7411	2
10851	7412	3
10851	7413	4
10851	7414	5
10851	7415	6
10851	7416	7
10851	7417	8
10851	7418	9
10852	7419	1
10852	7420	2
10852	964	3
10852		4
10852	7422	5
10852	7423	6
10852	5070	7
10852	7424	8
10852	7425	9
10856	7427	1
10857	7428	1
10857	7124	2
10857	7429	3
10858	312	1
10858	1303	2
10858	6119	3
10858	7430	4
10858	5183	5
10858	7431	6
10858	45	7
10858	7432	8
10858	7433	9
10858	7434	10
10858	1254	11
10858	7435	12
10858	7436	13
10858	5029	14
10858	2294	15
10859	7438	1
10859	1024	2
10859	7439	3
10859	128	4
10859		5
10859	198	6
10859	380	7
10859	936	8
10859	4900	9
10859	7440	10
10859	7441	11
10859	7442	12
10861	2258	1
10861	790	2
10861	7443	3
10861	7444	4
10861	2036	5
10861	7445	6
10861	7446	7
10861	1799	8
10861	7447	9
10861	7448	10
10861	7449	11
10863	7451	1
10863	7452	2
10863	7453	3
10863	7454	4
10863	7455	5
10863	7456	6
10863	7457	7
10863	7458	8
10863	7459	9
10863	7460	10
10863	7461	11
10863	7462	12
10863	7463	13
10863	7464	14
10863	7465	15
10864	7466	1
10864	4056	2
10864	7467	3
10864	7468	4
10864	7469	5
10864	7470	6
10865	7472	1
10865	7469	2
10865	7473	3
10865	7474	4
10865	7475	5
10865	7468	6
10865	7476	7
10865	7477	8
10865	7478	9
10865	7479	10
10865	4056	11
10865	7480	12
10865	7481	13
10865	7482	14
10865	7483	15
10865	7484	16
10866	7485	1
10866	7486	2
10866	7487	3
10866	1797	4
10866	7488	5
10868	240	1
10868	5716	2
10868	7490	3
10868	6421	4
10868	7491	5
10868	7492	6
10868	7493	7
10868	7494	8
10868	7495	9
10868	7496	10
10868	7497	11
10868	6903	12
10868	7498	13
10868	7499	14
10868	7500	15
10868	7501	16
10868	7502	17
10868	7503	18
10868	7504	19
10868	7505	20
10868	7506	21
10868	7507	22
10868	7508	23
10870	1500	1
10870	1501	2
10870	4738	3
10870	7511	4
10870	7080	5
10870	7512	6
10870	7513	7
10870	7514	8
10870	3894	9
10870	7515	10
10870	7516	11
10870	7517	12
10870	7518	13
10870	7519	14
10870	7520	15
10870	7521	16
10871	1797	1
10871	1409	2
10871	7531	3
10871	7532	4
10871	7533	5
10871	3337	6
10871	7534	7
10871	7535	8
10871	1879	9
10871	7536	10
10871	1067	11
10871	7537	12
10871		13
10872	7539	1
10872	7540	2
10872	7541	3
10872	7542	4
10872	7543	5
10872	7544	6
10872	7545	7
10872	7546	8
10874	7548	1
10874	7549	2
10874	4328	3
10874	7550	4
10874	7551	5
10874	3924	6
10874	3712	7
10874	7485	8
10874	7552	9
10874	7553	10
10874	7554	11
10874	7311	12
10876	7556	1
10876	3688	2
10876	3156	3
10876	7557	4
10876	7558	5
10876	7009	6
10876	7559	7
10876	7560	8
10878	6311	1
10878	5099	2
10878	4338	3
10878	7562	4
10878	696	5
10878	7563	6
10878	7564	7
10878	7565	8
10878	7566	9
10878	948	10
10878	7567	11
10879	6220	1
10879	7568	2
10879	7569	3
10879	6966	4
10879	7570	5
10879	7571	6
10879		7
10879	7572	8
10879	7573	9
10879	7574	10
10880	296	1
10880	5905	2
10880	7575	3
10880	1169	4
10880	7576	5
10880	7577	6
10880	7578	7
10880	4365	8
10881	2258	1
10881	53	2
10881	7579	3
10881	7580	4
10881	2262	5
10881	7445	6
10881	7581	7
10881	7582	8
10881	7583	9
10881	1691	10
10881	7584	11
10883	7586	1
10883	3917	2
10883	324	3
10883	3909	4
10883	3207	5
10883	2774	6
10883	7587	7
10883	7588	8
10885	1227	1
10885	4910	2
10885	7590	3
10885	792	4
10885	251	5
10885	3921	6
10885	7591	7
10885	2988	8
10885	7592	9
10886	6676	1
10886	7594	2
10886	7378	3
10886	7595	4
10886	7596	5
10886	7597	6
10886	2880	7
10886	3484	8
10886	4697	9
10886	7598	10
10886	7599	11
10886	7600	12
10886	1936	13
10886		14
10886	5849	15
10886	1236	16
10886	6957	17
10886	7601	18
10886	7602	19
10886	7603	20
10886	7604	21
10886	7605	22
10886	7606	23
10886	7607	24
10886	7608	25
10886	7609	26
10886	7610	27
10886	7611	28
10887	4655	1
10887	7613	2
10887	7614	3
10887	3007	4
10887	7615	5
10887	7616	6
10887	3095	7
10887	3471	8
10887	7617	9
10887	7618	10
10888	2294	1
10888	7658	2
10888	7659	3
10888	7660	4
10888	7661	5
10888	7662	6
10888	5973	7
10888	7663	8
10888	7664	9
10889	956	1
10889	1068	2
10889	7443	3
10889	4272	4
10889	3092	5
10889	7676	6
10889	4024	7
10889	2360	8
10890	6010	1
10890	7677	2
10890	7678	3
10890	7679	4
10890	4356	5
10890	7680	6
10890	440	7
10890	7681	8
10890	4283	9
10890	7682	10
10890	7683	11
10890	7684	12
10890	7685	13
10890	7686	14
10890	7687	15
10890	7688	16
10890	7689	17
10890	7690	18
10890	7691	19
10890	7692	20
10890	7693	21
10890	7694	22
10890	7695	23
10891	3804	1
10891	3438	2
10891	7697	3
10891	7698	4
10891	7699	5
10891	4459	6
10891	2697	7
10891	7700	8
10891		9
10891	7702	10
10891	7703	11
10891	7704	12
10891	1147	13
10891	7705	14
10891	7136	15
10891	7706	16
10891	7707	17
10891	1862	18
10891	7708	19
10892	2391	1
10892	7710	2
10892	1916	3
10892	2281	4
10892	7711	5
10892	7712	6
10892	7713	7
10892	4500	8
10892	7714	9
10893		1
10893	1888	2
10893	2781	3
10893	7716	4
10894	1979	1
10894	7718	2
10894	3006	3
10894	7719	4
10894	7720	5
10894	7721	6
10894	62	7
10894	5035	8
10894	7722	9
10894	7723	10
10894	3080	11
10894	7724	12
10894	7725	13
10894	7726	14
10894	961	15
10895	2373	1
10895	7728	2
10895	4974	3
10895	57	4
10895	7729	5
10895	7730	6
10895	2983	7
10895	2266	8
10895	7731	9
10895		10
10895		11
10895	5016	12
10895	3539	13
10895	7734	14
10895	7735	15
10896	3856	1
10896	3164	2
10896	7737	3
10896	2539	4
10896	3673	5
10896	5896	6
10896	7738	7
10896	7739	8
10896	7740	9
10896	7741	10
10896	7742	11
10896	7743	12
10896	3532	13
10896	7744	14
10896	7745	15
10897	5922	1
10897	2018	2
10897	7700	3
10897	7746	4
10897	3734	5
10897	7747	6
10897	7748	7
10897		8
10897	1412	9
10897	7750	10
10897	4143	11
10897	7751	12
10897	7752	13
10897	7753	14
10898	7755	1
10898	2247	2
10898	3720	3
10898	2385	4
10898	4277	5
10898	7756	6
10898	7757	7
10898	7758	8
10898	4389	9
10898	7759	10
10898	7760	11
10898	7761	12
10898	7762	13
10898	7763	14
10898	7764	15
10900	7765	1
10900	3909	2
10900	3842	3
10900	5104	4
10900	2282	5
10900	6798	6
10900	7766	7
10900	7767	8
10900	7768	9
10901	7769	1
10901	7770	2
10901	2450	3
10901	3842	4
10901	7771	5
10901	2282	6
10901	7772	7
10901	7766	8
10901	7773	9
10901	7774	10
10902	716	1
10902	7777	2
10902	3609	3
10902	7778	4
10902	5867	5
10902	409	6
10902	312	7
10902	7779	8
10902	7780	9
10902	597	10
10903	698	1
10903	43	2
10903	7782	3
10903	7783	4
10903	6348	5
10903	7784	6
10904	5014	1
10904	7785	2
10904	3728	3
10904	486	4
10904	3334	5
10904	6716	6
10906	7788	1
10906	7789	2
10906	7790	3
10906	7791	4
10906	7792	5
10906	7793	6
10907	605	1
10907	7809	2
10907	7810	3
10907	7811	4
10907	7812	5
10907	660	6
10907	7813	7
10907	7814	8
10907	7815	9
10907	6009	10
10907	5382	11
10908	3120	1
10908	7816	2
10908	7817	3
10908	7818	4
10908	7550	5
10908	7819	6
10908	7820	7
10908	7821	8
10908	7822	9
10908	7823	10
10908	5311	11
10908	2786	12
10909	3120	1
10909	7816	2
10909	196	3
10909	7824	4
10909	7825	5
10909	242	6
10909	1254	7
10909	318	8
10909	1213	9
10909	7822	10
10909	7550	11
10909	7826	12
10909	7827	13
10909	7828	14
10909	7829	15
10909	7830	16
10909	7831	17
10909	7832	18
10909	7833	19
10909	7834	20
10910	1226	1
10910	7836	2
10910	7837	3
10910	7838	4
10910	7839	5
10910	7840	6
10910	6499	7
10910	7841	8
10910	6504	9
10911	1435	1
10911	1305	2
10911	1254	3
10911	5486	4
10911	4171	5
10911	7842	6
10911	7843	7
10911	5646	8
10911	7844	9
10911	7845	10
10911	7846	11
10911	7847	12
10911	7848	13
10911	7849	14
10911	7850	15
10912	495	1
10912	3804	2
10912	2216	3
10912	5120	4
10912	2979	5
10912	1148	6
10912	4960	7
10912	7207	8
10913	7853	1
10913	7854	2
10913	7855	3
10913	7856	4
10913	5488	5
10913	7857	6
10913	7858	7
10913	7859	8
10913	7860	9
10913	7861	10
10913	7862	11
10913	7863	12
10913	7864	13
10913	7865	14
10913	7866	15
10914	239	1
10914	7868	2
10914	7869	3
10914	1016	4
10914	2153	5
10914	7870	6
10914	5763	7
10914	3521	8
10914	7871	9
10914	7872	10
10914	4717	11
10915	3509	1
10915	696	2
10915	7873	3
10915	5135	4
10915	7874	5
10916	4715	1
10916	5939	2
10916	7876	3
10916	7877	4
10916	7878	5
10916	7879	6
10916	3695	7
10916	7880	8
10916	7881	9
10917	7882	1
10917	705	2
10917	1544	3
10917	7115	4
10917	4843	5
10917	1218	6
10917	5429	7
10917	1213	8
10917	7883	9
10917	207	10
10917	3489	11
10917	7884	12
10917	7885	13
10917	7886	14
10917	7887	15
10917	7888	16
10917	7889	17
10917	7890	18
10920	2870	1
10920	7900	2
10920	7901	3
10920	7902	4
10920	7903	5
10920	3561	6
10920	7904	7
10920	3210	8
10920	7905	9
10920	7906	10
10920	7907	11
10920	7908	12
10920	7909	13
10920	7910	14
10920	7911	15
10920	7912	16
10920	7913	17
10920	7914	18
10920	7915	19
10922	2200	1
10922	7918	2
10922	214	3
10922	97	4
10922	4133	5
10922	2505	6
10922	7919	7
10922	7920	8
10922	373	9
10922	4951	10
10923	2101	1
10923	903	2
10923	427	3
10923	7923	4
10923	7924	5
10924	7926	1
10924	5070	2
10924	6913	3
10924	7927	4
10924	7928	5
10924	7929	6
10924	7930	7
10924	7931	8
10924	7932	9
10924	7933	10
10924	7934	11
10924	7935	12
10924	7936	13
10924	7937	14
10924	7938	15
10926	7940	1
10926	7941	2
10926	7942	3
10926	6283	4
10926	722	5
10926	7943	6
10926	7944	7
10926	3612	8
10926	7945	9
10926	7946	10
10926	7947	11
10926	1995	12
10926	7948	13
10928	4623	1
10928	244	2
10928	3159	3
10928	7950	4
10928	4370	5
10928	900	6
10928	7951	7
10928	7952	8
10928	7820	9
10928	7953	10
10928	7954	11
10928	7955	12
10928	7956	13
10928	4207	14
10928	7957	15
10928	7958	16
10928	7959	17
10928	7960	18
10928	7961	19
10928	7962	20
10928	7963	21
10928	7964	22
10928	7484	23
10928	7965	24
10928	7966	25
10928	7967	26
10928	7968	27
10928	7969	28
10928	7970	29
10928	7971	30
10928		31
10928	7973	32
10928	7974	33
10928	7975	34
10928	7976	35
10928	7977	36
10929	7979	1
10929	7980	2
10929	7981	3
10929	7982	4
10929	7983	5
10929	7984	6
10929	7985	7
10929	7986	8
10929	7987	9
10929	7988	10
10929	7989	11
10930	2258	1
10930	1805	2
10930	7990	3
10930	4108	4
10930	7991	5
10930	3087	6
10930	4592	7
10930	7992	8
10930	3979	9
10930	4407	10
10930	5187	11
10930	7993	12
10930	7994	13
10930	7995	14
10930	7996	15
10930	7997	16
10931	7999	1
10931	8000	2
10931	8001	3
10931	8002	4
10931	8003	5
10931	8004	6
10931	8005	7
10931	8006	8
10931	8007	9
10931	8008	10
10931	8009	11
10933	8012	1
10933	8013	2
10933	8014	3
10933	8015	4
10933	8016	5
10933	8017	6
10933	945	7
10933	8018	8
10933	8019	9
10933	8020	10
10933	8021	11
10933	8022	12
10933	8023	13
10933	8024	14
10933	8025	15
10933	8026	16
10933	8027	17
10933	8028	18
10933	8029	19
10933	8030	20
10933	8031	21
10933	8032	22
10933	8033	23
10933	8034	24
10933	8035	25
10933	8036	26
10933	8037	27
10934	8039	1
10934	4358	2
10934	3255	3
10934	8040	4
10934	6906	5
10934	373	6
10934	8041	7
10934	8042	8
10934	8043	9
10934	5470	10
10934	8044	11
10934	8045	12
10934	3227	13
10934	1993	14
10934	8046	15
10934	8047	16
10934	5100	17
10934	5197	18
10934	8048	19
10934	8049	20
10934	8050	21
10935	8052	1
10936	8054	1
10936	5996	2
10936	8055	3
10936	8056	4
10936	8057	5
10936	4739	6
10936	3810	7
10936	8058	8
10936	510	9
10938	2447	1
10938	8060	2
10938	8061	3
10938	8062	4
10938	8063	5
10938	8064	6
10938	8065	7
10938	8066	8
10938	8067	9
10938	6461	10
10938	8068	11
10939	8077	1
10939	8078	2
10939	3558	3
10939	8079	4
10939	8080	5
10939	8081	6
10939	593	7
10939	709	8
10940	8082	1
10940	8083	2
10940	4116	3
10940	3667	4
10940	8084	5
10940	8085	6
10940	8086	7
10940	7041	8
10940	8087	9
10940	3994	10
10940	8088	11
10941	8090	1
10941	8091	2
10941	8092	3
10941	8093	4
10941	8094	5
10941	8095	6
10941	8096	7
10941	7066	8
10941	8097	9
10941	8098	10
10941	8099	11
10941	8089	12
10942	238	1
10942	2870	2
10942	5716	3
10942	4126	4
10942		5
10942	8101	6
10942	8102	7
10942	5563	8
10942	2792	9
10943	8104	1
10943	8105	2
10943	8106	3
10943	5800	4
10943	8107	5
10943	8108	6
10943	8109	7
10945	8112	1
10945	213	2
10945	8113	3
10945	8114	4
10945	8115	5
10945	4897	6
10945	8116	7
10945	8117	8
10945	8118	9
10945	8119	10
10946	8121	1
10946	8122	2
10946	8123	3
10946	8124	4
10946	8125	5
10947	5182	1
10947	312	2
10947	8126	3
10947	8127	4
10947	8128	5
10947	8129	6
10948	8131	1
10948	8132	2
10948	8133	3
10948	8134	4
10949	1251	1
10949	8136	2
10949	7015	3
10952	2018	1
10952	8147	2
10952	8148	3
10952	6914	4
10952	1072	5
10952	3288	6
10952	8149	7
10952	8150	8
10952	6913	9
10952	4960	10
10952	8151	11
10952	8152	12
10952	8153	13
10952	1162	14
10952	8154	15
10954	8156	1
10954	8157	2
10954	8158	3
10954	8159	4
10954	4314	5
10954	3694	6
10954	3848	7
10954	7316	8
10954	8160	9
10954	6801	10
10954	8161	11
10954		12
10955	1282	1
10955	8163	2
10955	8164	3
10955		4
10955	8165	5
10955	8166	6
10955	8167	7
10955	8168	8
10957	5013	1
10957	2032	2
10957	8170	3
10957	8171	4
10957	2979	5
10957	8172	6
10958	4953	1
10958	8174	2
10958	8175	3
10958	8176	4
10958	8177	5
10958	8178	6
10958	8179	7
10958	8180	8
10958	8181	9
10958	8182	10
10958	8183	11
10958	8184	12
10958	8185	13
10958	8186	14
10958	8187	15
10958	8188	16
10960	8191	1
10960	8192	2
10960	8193	3
10960	7114	4
10960	8194	5
10960	8195	6
10960	8196	7
10960	601	8
10960	8197	9
10961	3357	1
10961	8199	2
10961		3
10961	8201	4
10961	3991	5
10961	8202	6
10961	8203	7
10961	8204	8
10961	8205	9
10961	3775	10
10961	8206	11
10961	8207	12
10961	8208	13
10961	8209	14
10961	8210	15
10961	5922	16
10961	3430	17
10963	2800	1
10963	1282	2
10963	2373	3
10963	4148	4
10963	8213	5
10963	8214	6
10963	8215	7
10964	1262	1
10964	4467	2
10964	8217	3
10964	8218	4
10964	8219	5
10964	8220	6
10964	997	7
10964	8221	8
10964	8222	9
10964	8223	10
10964	7138	11
10966	8236	1
10966	8237	2
10966	8238	3
10966	8239	4
10966	8240	5
10966	8241	6
10966	8242	7
10966	8243	8
10966	8244	9
10966	8245	10
10966	8246	11
10966	8247	12
10966	8248	13
10967	5541	1
10967	5081	2
10967	5707	3
10967	5717	4
10967	8250	5
10967	8251	6
10967	8252	7
10967	8253	8
10967	2163	9
10967	8254	10
10967	8255	11
10967	4166	12
10967	8256	13
10968	3065	1
10968	1756	2
10968	4745	3
10968	8257	4
10968	8258	5
10968	2781	6
10968	8259	7
10968	8260	8
10969	8261	1
10969	1993	2
10969	8262	3
10969	8263	4
10969	8264	5
10969	8265	6
10969	8266	7
10969	8267	8
10969	8268	9
10969	8269	10
10969	8270	11
10969	8271	12
10969	8272	13
10969	8273	14
10969	8274	15
10969	3702	16
10969	8275	17
10969	8276	18
10969	8277	19
10969	5441	20
10969	8278	21
10971	8281	1
10971	8282	2
10971	8283	3
10971	8284	4
10971	8285	5
10971	8286	6
10971	8287	7
10971	8288	8
10971	8289	9
10971	8290	10
10971	8291	11
10971	8292	12
10971	8293	13
10972	4474	1
10972	951	2
10972	8294	3
10972	2415	4
10972	3735	5
10972	2267	6
10972	62	7
10972	3090	8
10972	8295	9
10972	8296	10
10972	7747	11
10972	4707	12
10972	6332	13
10972	8297	14
10973		1
10973	8299	2
10973	1597	3
10973	8300	4
10973	8301	5
10973	1606	6
10973	1611	7
10973	8302	8
10973	3116	9
10973	8303	10
10973	8304	11
10973	8305	12
10973	506	13
10973	182	14
10973	1889	15
10973	8306	16
10973		17
10973	8308	18
10973	1609	19
10974	8309	1
10974	1568	2
10974	8310	3
10974	5603	4
10974	283	5
10974	8311	6
10974	8312	7
10974	5409	8
10974	7942	9
10974	8313	10
10974	7784	11
10974	8314	12
10974	8315	13
10974	8316	14
10975	6068	1
10975	5307	2
10975	150	3
10975	3611	4
10975	8330	5
10975	302	6
10975	5409	7
10975	664	8
10975	8331	9
10975	8332	10
10975	8333	11
10975	8334	12
10975	6147	13
10975	74	14
10975	3906	15
10977	8335	1
10977	8336	2
10977	8337	3
10977	8338	4
10977	8339	5
10977	4960	6
10977	8340	7
10977	8341	8
10977	4352	9
10977	8342	10
10977	8343	11
10977	8344	12
10977	8345	13
10977	8346	14
10977	8347	15
10977		16
10977	8348	17
10977	8349	18
10977	8350	19
10977	428	20
10978	1566	1
10978	8352	2
10978	300	3
10978	4169	4
10978	8353	5
10978	8354	6
10978	8355	7
10978	8356	8
10978	8357	9
10978	8358	10
10978	8359	11
10979	1421	1
10979	3545	2
10979	8361	3
10979	36	4
10979	8362	5
10979	8363	6
10979	2873	7
10979	8364	8
10979	8365	9
10979	5586	10
10979	3904	11
10979	597	12
10980	3545	1
10980	8367	2
10980	5973	3
10980	4064	4
10980	3883	5
10980	8368	6
10980	8369	7
10980	8370	8
10980	8371	9
10980	8372	10
10981	4484	1
10981	719	2
10981	6434	3
10981	8374	4
10981	8375	5
10981	8376	6
10981	8377	7
10981	8378	8
10981	8379	9
10981	8380	10
10982	4625	1
10982	3600	2
10982	608	3
10982	1477	4
10982	4845	5
10982	6434	6
10982	5208	7
10982		8
10982	524	9
10982	3255	10
10982	6116	11
10982	8384	12
10982	8385	13
10982	2444	14
10982	8386	15
10982	8387	16
10982	8388	17
10982	6773	18
10986	8399	1
10986	8400	2
10986	8401	3
10986	8402	4
10986	8403	5
10986	6193	6
10986	8404	7
10986	8405	8
10986	8406	9
10986	8407	10
10986	8408	11
10986	8409	12
10986	8410	13
10986	8411	14
10987	8413	1
10987	8414	2
10987	8415	3
10987	8416	4
10987	8417	5
10987	8418	6
10987	783	7
10987	8419	8
10987	8420	9
10987	3870	10
10987	3449	11
10987	8421	12
10987	8422	13
10987	8423	14
10987	8424	15
10987	8425	16
10987	8426	17
10989	8428	1
10989		2
10989	2380	3
10989	8430	4
10989	4731	5
10990	8431	1
10990	8432	2
10990	8433	3
10990	8434	4
10990	8435	5
10990	7193	6
10990	4013	7
10990	8436	8
10990	4023	9
10990	8437	10
10990	8438	11
10990	4028	12
10991	8440	1
10991	8441	2
10991	8442	3
10991	8443	4
10991	8444	5
10991	8441	6
10991	966	7
10991	5178	8
10992	8413	1
10992	8445	2
10992	8446	3
10992	8447	4
10992	8414	5
10992	6193	6
10992	8404	7
10992	1016	8
10992	8409	9
10992	8448	10
10992	8449	11
10992	8450	12
10992	7382	13
10994	6369	1
10994	8451	2
10994	3704	3
10994	5113	4
10994	8452	5
10994	8453	6
10994	5914	7
10996	8455	1
10996	8456	2
10996	8457	3
10996	8458	4
10996	8459	5
10996	8460	6
10996	8461	7
10996	8462	8
10996	8463	9
10996	8464	10
10996	771	11
10996	8465	12
10996	8466	13
10996	8467	14
10996	8468	15
10996	8469	16
10996	8470	17
10996	8471	18
10998	790	1
10998	8473	2
10998	4410	3
10998	3765	4
